Date,"Dummy App,Conversion Rate - Non-organic,US,GP","Dummy App,Conversion Rate - Organic (from Play Store Explore),US,GP","Dummy App,Conversion Rate - Organic (from Play Store Search),US,GP","Dummy App,Conversion Rate - Organic (from Play Store),US,GP","Dummy App,Conversion Rate - Total,US,GP","Dummy App,Daily Active Users - Total,US,GP","Dummy App,First-time Install Ratio - Organic (from Play Store Search),US,GP","Dummy App,First-time Install Ratio - Total,US,GP","Dummy App,First-time Installs - Non-organic,US,GP","Dummy App,First-time Installs - Organic (from Play Store Explore),US,GP","Dummy App,First-time Installs - Organic (from Play Store Search),US,GP","Dummy App,First-time Installs - Organic (from Play Store),US,GP","Dummy App,First-time Installs - Total,US,GP","Dummy App,Installs - Total,US,GP","Dummy App,Monthly Active Users - Total,US,GP","Dummy App,Reinstalls - Non-organic,US,GP","Dummy App,Reinstalls - Organic (from Play Store Explore),US,GP","Dummy App,Reinstalls - Organic (from Play Store Search),US,GP","Dummy App,Reinstalls - Organic (from Play Store),US,GP","Dummy App,Reinstalls - Total,US,GP","Dummy App,Returning Conversion Rate - Non-organic,US,GP","Dummy App,Returning Conversion Rate - Organic (from Play Store Explore),US,GP","Dummy App,Returning Conversion Rate - Organic (from Play Store Search),US,GP","Dummy App,Returning Conversion Rate - Organic (from Play Store),US,GP","Dummy App,Returning Conversion Rate - Total,US,GP","Dummy App,Returning Unique Pageviews - Non-organic,US,GP","Dummy App,Returning Unique Pageviews - Organic (from Play Store Explore),US,GP","Dummy App,Returning Unique Pageviews - Organic (from Play Store Search),US,GP","Dummy App,Returning Unique Pageviews - Organic (from Play Store),US,GP","Dummy App,Returning Unique Pageviews - Total,US,GP","Dummy App,Total Installs - Non-organic,US,GP","Dummy App,Total Installs - Organic (from Play Store Explore),US,GP","Dummy App,Total Installs - Organic (from Play Store Search),US,GP","Dummy App,Total Installs - Organic (from Play Store),US,GP","Dummy App,Total Installs - Total,US,GP","Dummy App,Total Pageviews,US,GP","Dummy App,Total Unique Pageviews - Non-organic,US,GP","Dummy App,Total Unique Pageviews - Organic (from Play Store Explore),US,GP","Dummy App,Total Unique Pageviews - Organic (from Play Store Search),US,GP","Dummy App,Total Unique Pageviews - Organic (from Play Store),US,GP","Dummy App,Total Unique Pageviews - Total,US,GP","Dummy App,Uninstalls - Total,US,GP","Dummy App,Unique Pageviews - Non-organic,US,GP","Dummy App,Unique Pageviews - Organic (from Play Store Explore),US,GP","Dummy App,Unique Pageviews - Organic (from Play Store Search),US,GP","Dummy App,Unique Pageviews - Organic (from Play Store),US,GP","Dummy App,Unique Pageviews - Total,US,GP","Dummy App,Active Last 30 Days - Mixed (from App Store Search),US,iOS","Dummy App,Active Last 30 Days - Non-organic (from App Referrer),US,iOS","Dummy App,Active Last 30 Days - Non-organic (from Unknown),US,iOS","Dummy App,Active Last 30 Days - Non-organic (from Web Referrer),US,iOS","Dummy App,Active Last 30 Days - Non-organic,US,iOS","Dummy App,Active Last 30 Days - Organic (from App Store Browse),US,iOS","Dummy App,Active Last 30 Days - Organic (from App Store Search),US,iOS","Dummy App,Active Last 30 Days - Organic,US,iOS","Dummy App,Active Last 30 Days - Total,US,iOS","Dummy App,Conversion Rate - Non-organic (from App Referrer),US,iOS","Dummy App,Conversion Rate - Non-organic (from Unknown),US,iOS","Dummy App,Conversion Rate - Non-organic (from Web Referrer),US,iOS","Dummy App,Conversion Rate - Non-organic,US,iOS","Dummy App,Conversion Rate - Organic (from App Store Browse),US,iOS","Dummy App,Conversion Rate - Organic (from App Store Search),US,iOS","Dummy App,Conversion Rate - Organic,US,iOS","Dummy App,Conversion Rate - Total,US,iOS","Dummy App,First-time Installs - Non-organic (from App Referrer),US,iOS","Dummy App,First-time Installs - Non-organic (from Unknown),US,iOS","Dummy App,First-time Installs - Non-organic (from Web Referrer),US,iOS","Dummy App,First-time Installs - Non-organic,US,iOS","Dummy App,First-time Installs - Organic (from App Store Browse),US,iOS","Dummy App,First-time Installs - Organic (from App Store Search),US,iOS","Dummy App,First-time Installs - Organic,US,iOS","Dummy App,First-time Installs - Total,US,iOS","Dummy App,First-time Installs Ratio - Non-organic (from App Referrer),US,iOS","Dummy App,First-time Installs Ratio - Non-organic (from Unknown),US,iOS","Dummy App,First-time Installs Ratio - Non-organic (from Web Referrer),US,iOS","Dummy App,First-time Installs Ratio - Organic (from App Store Browse),US,iOS","Dummy App,First-time Installs Ratio - Organic (from App Store Search),US,iOS","Dummy App,First-time Installs Ratio - Organic,US,iOS","Dummy App,First-time Installs Ratio - Total,US,iOS","Dummy App,Impressions - Non-organic (from App Referrer),US,iOS","Dummy App,Impressions - Non-organic (from Unknown),US,iOS","Dummy App,Impressions - Non-organic (from Web Referrer),US,iOS","Dummy App,Impressions - Non-organic,US,iOS","Dummy App,Impressions - Organic (from App Store Browse),US,iOS","Dummy App,Impressions - Organic (from App Store Search),US,iOS","Dummy App,Impressions - Organic,US,iOS","Dummy App,Impressions - Total,US,iOS","Dummy App,Opt-In Rate - Total,US,iOS","Dummy App,Reinstalls - Mixed (from App Store Search),US,iOS","Dummy App,Reinstalls - Non-organic (from App Referrer),US,iOS","Dummy App,Reinstalls - Non-organic (from Unknown),US,iOS","Dummy App,Reinstalls - Non-organic (from Web Referrer),US,iOS","Dummy App,Reinstalls - Non-organic,US,iOS","Dummy App,Reinstalls - Organic (from App Store Browse),US,iOS","Dummy App,Reinstalls - Organic (from App Store Search),US,iOS","Dummy App,Reinstalls - Organic,US,iOS","Dummy App,Reinstalls - Total,US,iOS","Dummy App,Sessions - Mixed (from App Store Search),US,iOS","Dummy App,Sessions - Non-organic (from App Referrer),US,iOS","Dummy App,Sessions - Non-organic (from Unknown),US,iOS","Dummy App,Sessions - Non-organic (from Web Referrer),US,iOS","Dummy App,Sessions - Non-organic,US,iOS","Dummy App,Sessions - Organic (from App Store Browse),US,iOS","Dummy App,Sessions - Organic (from App Store Search),US,iOS","Dummy App,Sessions - Organic,US,iOS","Dummy App,Sessions - Total,US,iOS","Dummy App,Total Installs - Non-organic (from App Referrer),US,iOS","Dummy App,Total Installs - Non-organic (from Unknown),US,iOS","Dummy App,Total Installs - Non-organic (from Web Referrer),US,iOS","Dummy App,Total Installs - Organic (from App Store Browse),US,iOS","Dummy App,Total Installs - Organic (from App Store Search),US,iOS","Dummy App,Total Installs - Organic,US,iOS","Dummy App,Total Installs - Total,US,iOS","Dummy App,Unique Impressions - Non-organic (from App Referrer),US,iOS","Dummy App,Unique Impressions - Non-organic (from Unknown),US,iOS","Dummy App,Unique Impressions - Non-organic (from Web Referrer),US,iOS","Dummy App,Unique Impressions - Non-organic,US,iOS","Dummy App,Unique Impressions - Organic (from App Store Browse),US,iOS","Dummy App,Unique Impressions - Organic (from App Store Search),US,iOS","Dummy App,Unique Impressions - Organic,US,iOS","Dummy App,Unique Impressions - Total,US,iOS"
2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454717.6470588235,122194.11764705881,1284273.5294117646,180838.23529411762,1587305.882352941,99191.17647058822,454717.6470588235,553908.8235294117,2141214.705882353,0.04953820319059614,inf,0.20867768595041322,,0.01492081497316871,0.03601148832756462,0.05093230330073333,0.028809367391892413,59.0,11.0,101.0,,342.0,978.0,1320.0,1491.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1568.0,0.0,560.0,,28124.0,36528.0,64652.0,66780.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571523.5294117647,69685.29411764705,2876682.3529411764,92229.41176470587,3038597.058823529,50905.882352941175,571523.5294117647,622429.4117647059,3661026.470588235,59.0,11.0,101.0,342.0,978.0,1320.0,1491.0,1191.0,0.0,484.0,,22921.0,27158.0,50079.0,51754.0
2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452785.29411764705,121044.11764705881,1271673.5294117646,179117.64705882352,1571835.294117647,98964.70588235294,452785.29411764705,551750.0,2123585.2941176468,0.04051172707889126,inf,0.1619047619047619,,0.007895935617755732,0.024805055122344717,0.03270099074010045,0.01699225846119449,38.0,11.0,34.0,,156.0,369.0,525.0,608.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1088.0,0.0,290.0,,23359.0,20773.0,44132.0,45510.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300391.1764705882,35644.11764705882,1556252.9411764704,48511.76470588235,1640408.8235294116,29349.999999999996,300391.1764705882,329741.1764705882,1970149.9999999998,38.0,11.0,34.0,156.0,369.0,525.0,608.0,938.0,0.0,210.0,,19757.0,14876.0,34633.0,35781.0
2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439658.82352941175,118688.23529411764,1261452.9411764706,175361.76470588235,1555502.9411764706,97014.70588235294,439658.82352941175,536673.5294117647,2092176.4705882352,0.05690072639225181,inf,0.12060301507537688,,0.008939697675678605,0.024051490514905148,0.032991188190583755,0.017493137083114303,47.0,8.0,24.0,,165.0,355.0,520.0,599.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1019.0,0.0,226.0,,23365.0,19925.0,43290.0,44535.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312461.76470588235,35700.0,1650638.2352941176,51020.58823529411,1737358.8235294118,30876.470588235294,312461.76470588235,343338.23529411765,2080697.0588235294,47.0,8.0,24.0,165.0,355.0,520.0,599.0,826.0,0.0,199.0,,18457.0,14760.0,33217.0,34242.0
2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435129.41176470584,116238.23529411764,1249094.1176470588,172941.17647058822,1538273.5294117646,95358.82352941176,435129.41176470584,530488.2352941176,2068761.7647058822,0.07081545064377683,inf,0.2022792022792023,,0.01026808014652828,0.02240088376089358,0.03266896390742186,0.019666235882452098,66.0,13.0,71.0,,185.0,365.0,550.0,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1133.0,0.0,389.0,,23013.0,22157.0,45170.0,46692.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380808.82352941175,46105.882352941175,2045561.7647058822,63055.882352941175,2154723.5294117643,38288.23529411764,380808.82352941175,419097.0588235294,2573820.588235294,66.0,13.0,71.0,185.0,365.0,550.0,700.0,932.0,0.0,351.0,,18017.0,16294.0,34311.0,35594.0
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430735.29411764705,115652.94117647057,1241891.1764705882,172535.29411764705,1530079.4117647058,94708.82352941176,430735.29411764705,525444.1176470588,2055523.5294117646,0.05739910313901345,inf,0.4390632105502501,,0.01006610576923077,0.03699405193674742,0.04706015770597819,0.06921842768737108,64.0,12.0,1931.0,,201.0,510.0,711.0,2718.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1380.0,0.0,4996.0,,25022.0,20653.0,45675.0,52051.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366635.29411764705,45217.647058823524,1892967.6470588234,66147.05882352941,2004332.3529411764,39405.882352941175,366635.29411764705,406041.1764705882,2410373.5294117643,64.0,12.0,1931.0,201.0,510.0,711.0,2718.0,1115.0,0.0,4398.0,,19968.0,13786.0,33754.0,39267.0
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430817.6470588235,115897.0588235294,1241329.4117647058,174788.23529411762,1532014.7058823528,94526.47058823529,430817.6470588235,525344.1176470588,2057358.8235294116,0.045058689890193106,inf,0.48170326014637393,,0.012449051922736133,0.053050812161599334,0.06549986408433547,0.10810456782499672,119.0,14.0,4344.0,,281.0,1019.0,1300.0,5777.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6613.0,0.0,10396.0,,29916.0,27581.0,57497.0,74506.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409535.29411764705,51211.76470588235,2074920.588235294,76420.58823529411,2202552.9411764704,39894.11764705882,409535.29411764705,449429.41176470584,2651982.3529411764,119.0,14.0,4344.0,281.0,1019.0,1300.0,5777.0,2641.0,0.0,9018.0,,22572.0,19208.0,41780.0,53439.0
2019-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430735.29411764705,116073.5294117647,1235708.8235294116,176588.23529411762,1528370.588235294,94676.47058823529,430735.29411764705,525411.7647058823,2053782.3529411762,0.05014597286622016,inf,0.4144827586206897,,0.01639533097834434,0.0412119301839959,0.057607261162340245,0.06626697119654866,292.0,9.0,2404.0,,427.0,1046.0,1473.0,4178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8986.0,0.0,6252.0,,31868.0,33224.0,65092.0,80330.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481158.82352941175,51329.41176470588,2761123.5294117643,78317.64705882352,2890770.5882352935,44208.82352941176,481158.82352941175,525367.6470588235,3416138.235294117,292.0,9.0,2404.0,427.0,1046.0,1473.0,4178.0,5823.0,0.0,5800.0,,26044.0,25381.0,51425.0,63048.0
2019-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445520.5882352941,121744.11764705881,1235005.8823529412,192258.82352941175,1549008.8235294118,97829.41176470587,445520.5882352941,543350.0,2092358.8235294118,0.3130191693290735,inf,0.555318011758418,,0.017490680017526596,0.1475009484066768,0.1649916284242034,0.13321680293205526,3919.0,19.0,16624.0,,2435.0,12442.0,14877.0,35439.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16510.0,0.0,34254.0,,181318.0,132928.0,314246.0,365010.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763626.4705882352,112808.82352941176,3381308.8235294116,201491.17647058822,3695608.8235294116,80508.82352941176,763626.4705882352,844135.294117647,4539744.117647058,3919.0,19.0,16624.0,2435.0,12442.0,14877.0,35439.0,12520.0,0.0,29936.0,,139217.0,84352.0,223569.0,266025.0
2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451544.1176470588,123647.0588235294,1251102.9411764706,212376.47058823527,1587126.4705882352,98644.11764705881,451544.1176470588,550188.2352941176,2137314.705882353,0.3475482705931379,inf,0.4894074517959745,,0.013930348258706468,0.13678233021889136,0.15071267847759784,0.15331251753720873,2502.0,14.0,13884.0,,994.0,8286.0,9280.0,25680.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8525.0,0.0,33876.0,,97378.0,93092.0,190470.0,232871.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706073.5294117647,151679.41176470587,2089670.588235294,305229.41176470584,2546579.4117647056,88288.23529411764,706073.5294117647,794361.7647058823,3340941.176470588,2502.0,14.0,13884.0,994.0,8286.0,9280.0,25680.0,7199.0,0.0,28369.0,,71355.0,60578.0,131933.0,167501.0
2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433282.35294117645,119405.88235294117,1244182.3529411764,206982.35294117645,1570570.588235294,96673.5294117647,433282.35294117645,529955.8823529412,2100526.470588235,0.09508196721311475,inf,0.11,,0.002786043250004738,0.01760414463945866,0.020390187889463396,0.007608876099828454,29.0,8.0,33.0,,147.0,333.0,480.0,550.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,351.0,0.0,327.0,,57673.0,24155.0,81828.0,82506.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310291.1764705882,39150.0,1576479.4117647058,57761.76470588235,1673391.1764705882,34855.882352941175,310291.1764705882,345147.0588235294,2018538.2352941176,29.0,8.0,33.0,147.0,333.0,480.0,550.0,305.0,0.0,300.0,,52763.0,18916.0,71679.0,72284.0
2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430455.88235294115,118797.0588235294,1242461.7647058822,205038.23529411762,1566297.0588235292,96017.64705882352,430455.88235294115,526473.5294117647,2092770.588235294,0.08550185873605948,inf,0.15017064846416384,,0.00788738019169329,0.020669471373696725,0.028556851565390014,0.015461548857953778,23.0,8.0,44.0,,158.0,339.0,497.0,572.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,288.0,0.0,317.0,,26379.0,20248.0,46627.0,47232.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385688.2352941176,49402.94117647059,2081935.294117647,70300.0,2201638.2352941176,44967.647058823524,385688.2352941176,430655.8823529411,2632294.117647059,23.0,8.0,44.0,158.0,339.0,497.0,572.0,269.0,0.0,293.0,,20032.0,16401.0,36433.0,36995.0
2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425714.7058823529,117261.76470588235,1225720.588235294,204420.5882352941,1547402.9411764704,95182.35294117646,425714.7058823529,520897.05882352934,2068299.9999999998,0.08178438661710037,inf,0.12303664921465969,,0.008405902273826801,0.01942538884738165,0.02783129112120845,0.015763083672829834,22.0,9.0,47.0,,139.0,286.0,425.0,503.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,309.0,0.0,425.0,,22288.0,16594.0,38882.0,39616.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370529.41176470584,49344.11764705882,1939435.294117647,69805.88235294117,2058585.294117647,42644.11764705882,370529.41176470584,413173.52941176464,2471758.8235294116,22.0,9.0,47.0,139.0,286.0,425.0,503.0,269.0,0.0,382.0,,16536.0,14723.0,31259.0,31910.0
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426779.41176470584,117155.88235294117,1218564.7058823528,204502.94117647057,1540223.5294117646,95082.35294117646,426779.41176470584,521861.7647058823,2062085.2941176468,0.1031390134529148,inf,0.12203389830508475,,0.01217686395847889,0.026279150713539853,0.03845601467201874,0.022288801125788734,23.0,8.0,36.0,,122.0,302.0,424.0,491.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,267.0,0.0,329.0,,13216.0,13985.0,27201.0,27797.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357405.88235294115,46308.82352941176,1897514.7058823528,66476.47058823529,2010299.9999999998,39658.82352941176,357405.88235294115,397064.7058823529,2407364.705882353,23.0,8.0,36.0,122.0,302.0,424.0,491.0,223.0,0.0,295.0,,10019.0,11492.0,21511.0,22029.0
2019-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426367.6470588235,116488.23529411764,1211914.7058823528,204394.1176470588,1532797.0588235292,94708.82352941176,426367.6470588235,521076.47058823524,2053873.5294117643,0.09037900874635568,inf,0.10320284697508897,,0.015894909688013135,0.033800364125702524,0.04969527381371566,0.02591110174847272,31.0,9.0,29.0,,242.0,427.0,669.0,738.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,362.0,0.0,305.0,,19164.0,16162.0,35326.0,35993.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484388.2352941176,50608.82352941176,2903535.2941176468,65638.23529411764,3019782.352941176,42555.882352941175,484388.2352941176,526944.1176470588,3546726.470588235,31.0,9.0,29.0,242.0,427.0,669.0,738.0,343.0,0.0,281.0,,15225.0,12633.0,27858.0,28482.0
2019-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426129.41176470584,115352.94117647057,1211794.1176470588,204602.94117647057,1531750.0,94461.76470588235,426129.41176470584,520591.1764705882,2052341.1764705882,0.057208237986270026,inf,0.18900343642611683,,0.012560278120444095,0.033765298776097914,0.04632557689654201,0.024035498582521877,25.0,7.0,55.0,,224.0,469.0,693.0,780.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,480.0,0.0,322.0,,21746.0,18057.0,39803.0,40605.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476599.99999999994,50447.058823529405,2882220.588235294,66155.88235294117,2998823.5294117643,41335.294117647056,476599.99999999994,517935.294117647,3516758.8235294116,25.0,7.0,55.0,224.0,469.0,693.0,780.0,437.0,0.0,291.0,,17834.0,13890.0,31724.0,32452.0
2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423338.2352941176,113808.82352941176,1203685.294117647,202364.70588235292,1519858.8235294116,93000.0,423338.2352941176,516338.2352941176,2036197.0588235292,0.06415094339622641,inf,0.10215053763440861,,0.006431258342434171,0.03522394778302949,0.04165520612546366,0.01785506797319803,17.0,6.0,19.0,,106.0,313.0,419.0,461.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,287.0,0.0,196.0,,20133.0,11494.0,31627.0,32110.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255461.76470588232,30602.941176470587,1411305.882352941,42432.35294117647,1484341.176470588,27529.41176470588,255461.76470588232,282991.1764705882,1767332.3529411762,17.0,6.0,19.0,106.0,313.0,419.0,461.0,265.0,0.0,186.0,,16482.0,8886.0,25368.0,25819.0
2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399229.41176470584,109655.88235294117,1181855.8823529412,195288.23529411762,1486800.0,90947.0588235294,399229.41176470584,490176.47058823524,1976976.4705882352,0.1271186440677966,inf,0.18072289156626506,,0.008591208607890565,0.028153258133681365,0.03674446674157193,0.020460247426247944,30.0,8.0,30.0,,103.0,302.0,405.0,473.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,299.0,0.0,174.0,,15288.0,12281.0,27569.0,28042.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323914.7058823529,38285.294117647056,1779305.882352941,53302.94117647059,1870894.1176470586,32838.23529411764,323914.7058823529,356752.94117647054,2227647.058823529,30.0,8.0,30.0,103.0,302.0,405.0,473.0,236.0,0.0,166.0,,11989.0,10727.0,22716.0,23118.0
2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394297.0588235294,107338.23529411764,1165826.4705882352,193717.64705882352,1466882.3529411764,89697.0588235294,394297.0588235294,483994.1176470588,1950876.4705882352,0.07829181494661921,inf,0.15668202764976957,,0.009816799170411337,0.03598943429451904,0.04580623346493038,0.022163083704104122,22.0,8.0,34.0,,142.0,327.0,469.0,533.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,304.0,0.0,233.0,,16743.0,11296.0,28039.0,28576.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392470.5882352941,46497.058823529405,2287841.176470588,62094.11764705882,2396432.3529411764,41076.470588235294,392470.5882352941,433547.0588235294,2829979.4117647056,22.0,8.0,34.0,142.0,327.0,469.0,533.0,281.0,0.0,217.0,,14465.0,9086.0,23551.0,24049.0
2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395035.29411764705,107279.41176470587,1160650.0,192538.23529411762,1460467.6470588236,89467.64705882352,395035.29411764705,484502.9411764706,1944970.588235294,0.04610951008645533,inf,0.2409090909090909,,0.007463536918869644,0.04981044650379107,0.05727398342266072,0.025045038680278357,48.0,4.0,53.0,,131.0,473.0,604.0,709.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1184.0,0.0,241.0,,20826.0,11954.0,32780.0,34205.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356047.0588235294,39044.11764705882,1983867.6470588234,52288.23529411764,2075199.9999999998,32297.05882352941,356047.0588235294,388344.1176470588,2463544.117647059,48.0,4.0,53.0,131.0,473.0,604.0,709.0,1041.0,0.0,220.0,,17552.0,9496.0,27048.0,28309.0
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394826.47058823524,106361.76470588235,1164267.6470588234,191138.23529411762,1461767.6470588234,89047.05882352941,394826.47058823524,483873.52941176464,1945641.176470588,0.1647940074906367,inf,0.1524822695035461,,0.006742392030614104,0.047674295960341735,0.054416687990955837,0.0248367493300117,44.0,8.0,43.0,,111.0,452.0,563.0,658.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,312.0,0.0,301.0,,21556.0,12976.0,34532.0,35145.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273470.5882352941,35455.882352941175,1456823.5294117646,52694.11764705882,1544973.5294117646,31758.823529411762,273470.5882352941,305229.41176470584,1850202.9411764704,44.0,8.0,43.0,111.0,452.0,563.0,658.0,267.0,0.0,282.0,,16463.0,9481.0,25944.0,26493.0
2019-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393400.0,106294.11764705881,1168323.5294117646,190367.64705882352,1464985.294117647,88947.05882352941,393400.0,482347.0588235294,1947332.3529411764,0.13095238095238096,inf,0.11650485436893204,,0.008824340472469897,0.028202609793742107,0.037026950266212,0.018428895633390754,33.0,11.0,36.0,,192.0,402.0,594.0,674.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,295.0,0.0,332.0,,25895.0,16558.0,42453.0,43080.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320382.35294117645,38126.470588235294,1929785.294117647,54632.35294117647,2022544.1176470588,35232.35294117647,320382.35294117645,355614.7058823529,2378158.8235294116,33.0,11.0,36.0,192.0,402.0,594.0,674.0,252.0,0.0,309.0,,21758.0,14254.0,36012.0,36573.0
2019-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395308.82352941175,106026.47058823529,1162764.7058823528,190176.47058823527,1458967.6470588234,89614.70588235294,395308.82352941175,484923.5294117647,1943891.176470588,0.1189710610932476,inf,0.18456375838926176,,0.016934495928514808,0.037132431852328826,0.054066927780843634,0.030038997997400133,37.0,9.0,55.0,,235.0,519.0,754.0,855.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,338.0,0.0,305.0,,18197.0,17250.0,35447.0,36090.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335135.29411764705,40494.11764705882,2115011.7647058824,56405.882352941175,2211911.7647058824,35535.294117647056,335135.29411764705,370670.5882352941,2582582.3529411764,37.0,9.0,55.0,235.0,519.0,754.0,855.0,311.0,0.0,298.0,,13877.0,13977.0,27854.0,28463.0
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397535.29411764705,105397.0588235294,1151755.8823529412,188852.94117647057,1446005.8823529412,89520.58823529411,397535.29411764705,487055.88235294115,1933061.7647058824,0.164,inf,0.21862348178137653,,0.010242085661080074,0.045855229699949145,0.056097315361029215,0.028410491110719943,41.0,6.0,54.0,,165.0,541.0,706.0,807.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,280.0,0.0,256.0,,21012.0,14314.0,35326.0,35862.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233617.64705882352,33235.294117647056,1338238.2352941176,44211.76470588235,1415685.294117647,29014.70588235294,233617.64705882352,262632.35294117645,1678317.6470588234,41.0,6.0,54.0,165.0,541.0,706.0,807.0,250.0,0.0,247.0,,16110.0,11798.0,27908.0,28405.0
